0 0 0	..DII...DCLLAABC.OJ.B.POJFFFPOJ..... 
13 13 0	IID..OLLDC.OAABCPOJ.B.P.JFFF..J..... I97 O98 L96 D96 C98 P99 B96 F96 
13 13 0	IIDC.OLLDCPO..AAPOJ.....J.BFFFJ.B... I97 O98 L96 A98 D96 C97 P98 B98 F98 
13 13 0	IIDCPOLLDCPO..AA.OJ.....J.BFFFJ.B... I97 O98 L96 A98 D96 C97 P97 B98 F98 
13 13 0	IIDC.OLLDC.OJ.AAPOJ...P.J.BFFF..B... I97 O98 L96 A98 D96 C97 P99 J99 B98 F98 
13 13 0	IIDC.OLLDC.O..AAPOJ.B.P.J.BFFFJ..... I97 O98 L96 A98 D96 C97 P99 B97 F98 
13 13 0	IIDC.OLLDCPOAA..POJ.B...J.BFFFJ..... I97 O98 L96 D96 C97 P98 B97 F98 
13 13 0	IIDC.OLLDCPOAAB.POJ.B...J..FFFJ..... I97 O98 L96 D96 C97 P98 B96 F98 
13 13 0	IIDCPOLLDCPO...AAOJ.....J.BFFFJ.B... I97 O98 L96 A97 D96 C97 P97 B98 F98 
13 13 0	IIDCPOLLDCPOAA...OJ.B...J.BFFFJ..... I97 O98 L96 D96 C97 P97 B97 F98 
13 13 0	IIDCPOLLDCPOAAB..OJ.B...J..FFFJ..... I97 O98 L96 D96 C97 P97 B96 F98 
13 13 0	IIDC.OLLDC.OAAB.POJ.B.P.J.FFF.J..... I97 O98 L96 D96 C97 P99 B96 F97 
13 13 0	IIDC.OLLDC.OAAB.POJ.B.P.JFFF..J..... I97 O98 L96 D96 C97 P99 B96 F96 
13 13 0	IID..OLLD.POAABCPOJ.BC..J.FFF.J..... I97 O98 L96 D96 C99 P98 B96 F97 
13 13 0	IID..OLLD.POAABCPOJ.BC..JFFF..J..... I97 O98 L96 D96 C99 P98 B96 F96 
13 13 0	IID.POLLD.POAABC.OJ.BC..J.FFF.J..... I97 O98 L96 D96 C99 P97 B96 F97 
13 13 0	IID.POLLD.POAABC.OJ.BC..JFFF..J..... I97 O98 L96 D96 C99 P97 B96 F96 
13 13 0	IID..OLLD..OAABC.OJ.BCP.JFFFP.J..... I97 O98 L96 D96 C99 P98 B96 F96 
13 13 0	IID..OLLD..OAABC.OJ.BC..JFFFP.J...P. I97 O98 L96 D96 C99 P97 B96 F96 
13 13 0	..DIIOLLDCPOJAACPOJ.....J.BFFF..B... D96 O98 L96 A99 C98 P98 J99 B98 F98 
13 13 0	..DIIOLLDCPO.AACPOJ.B...J.BFFFJ..... D96 O98 L96 A99 C98 P98 B97 F98 
13 13 0	..DIIOLLDC.OJAACPOJ.B.P.J.BFFF...... D96 O98 L96 A99 C98 P99 J99 B97 F98 
13 13 0	..DIIOLLD.POJAACPOJ.BC..J.BFFF...... D96 O98 L96 A99 C99 P98 J99 B97 F98 
13 13 0	..DIIOLLDCPOAABCPOJ.B...J.FFF.J..... D96 O98 L96 C98 P98 B96 F97 
13 13 0	..DIIOLLDCPOAABCPOJ.B...JFFF..J..... D96 O98 L96 C98 P98 B96 F96 
13 13 0	..DIIOLLDC.OAABC.OJ.B.P.JFFFP.J..... D96 O98 L96 C98 P98 B96 F96 
13 13 0	..DIIOLLDC.OAABC.OJ.B...JFFFP.J...P. D96 O98 L96 C98 P97 B96 F96 
14 14 0	..D.IILLDCPOJAACPOJ....OJ.BFFF..B... D96 I99 L96 O99 A99 C98 P98 J99 B98 F98 
14 14 0	..D.IILLDCPO.AACPOJ.B..OJ.BFFFJ..... D96 I99 L96 O99 A99 C98 P98 B97 F98 
14 14 0	..D.IILLDC.OJAACPOJ.B.POJ.BFFF...... D96 I99 L96 O99 A99 C98 P99 J99 B97 F98 
14 14 0	..DCIILLDCPOJAA.POJ....OJ.BFFF..B... D96 I99 L96 O99 A99 C97 P98 J99 B98 F98 
14 14 0	..DCIILLDCPO.AA.POJ.B..OJ.BFFFJ..... D96 I99 L96 O99 A99 C97 P98 B97 F98 
14 14 0	..DCIILLDC.OJAA.POJ.B.POJ.BFFF...... D96 I99 L96 O99 A99 C97 P99 J99 B97 F98 
14 14 0	..D.IILLD.POJAACPOJ.BC.OJ.BFFF...... D96 I99 L96 O99 A99 C99 P98 J99 B97 F98 
14 14 0	..D.IILLDCPOAABCPOJ.B..OJ.FFF.J..... D96 I99 L96 O99 C98 P98 B96 F97 
14 14 0	..D.IILLDCPOAABCPOJ.B..OJFFF..J..... D96 I99 L96 O99 C98 P98 B96 F96 
14 14 0	..D.IILLDC..AABCPOJ.B.POJ.FFFOJ..... D96 I99 L96 O98 C98 P99 B96 F97 
14 14 0	..D.IILLDC..AABCP.J.B.POJ.FFFOJ....O D96 I99 L96 O97 C98 P99 B96 F97 
14 14 0	..D.IILLDC..AABCPOJ.B.POJFFF.OJ..... D96 I99 L96 O98 C98 P99 B96 F96 
14 14 0	..D.IILLDC..AABCP.J.B.POJFFF.OJ....O D96 I99 L96 O97 C98 P99 B96 F96 
14 14 0	..D.IILLDC.OAABC.OJ.B.POJFFFP.J..... D96 I99 L96 O99 C98 P98 B96 F96 
14 14 0	..D.IILLDC.OAABC.OJ.B..OJFFFP.J...P. D96 I99 L96 O99 C98 P97 B96 F96 
14 14 0	..DCIILLDCPOJ.AAPOJ....OJ.BFFF..B... D96 I99 L96 O99 A98 C97 P98 J99 B98 F98 
14 14 0	..DCIILLDCPO..AAPOJ.B..OJ.BFFFJ..... D96 I99 L96 O99 A98 C97 P98 B97 F98 
14 14 0	..DCIILLDC.OJ.AAPOJ.B.POJ.BFFF...... D96 I99 L96 O99 A98 C97 P99 J99 B97 F98 
14 14 0	..DCIILLDCPOAAB.POJ.B..OJ.FFF.J..... D96 I99 L96 O99 C97 P98 B96 F97 
14 14 0	..DCIILLDCPOAAB.POJ.B..OJFFF..J..... D96 I99 L96 O99 C97 P98 B96 F96 
14 14 0	..DCIILLDC..AAB.POJ.B.POJ.FFFOJ..... D96 I99 L96 O98 C97 P99 B96 F97 
14 14 0	..DCIILLDC..AAB.P.J.B.POJ.FFFOJ....O D96 I99 L96 O97 C97 P99 B96 F97 
14 14 0	..DCIILLDC..AAB.POJ.B.POJFFF.OJ..... D96 I99 L96 O98 C97 P99 B96 F96 
14 14 0	..DCIILLDC..AAB.P.J.B.POJFFF.OJ....O D96 I99 L96 O97 C97 P99 B96 F96 
14 14 0	..DCIILLDC.OAAB..OJ.B.POJFFFP.J..... D96 I99 L96 O99 C97 P98 B96 F96 
14 14 0	..DCIILLDC.OAAB..OJ.B..OJFFFP.J...P. D96 I99 L96 O99 C97 P97 B96 F96 
14 14 0	..D.IILLD.P.AABCPOJ.BC.OJ.FFFOJ..... D96 I99 L96 O98 C99 P98 B96 F97 
14 14 0	..D.IILLD.P.AABCP.J.BC.OJ.FFFOJ....O D96 I99 L96 O97 C99 P98 B96 F97 
14 14 0	..D.IILLD.P.AABCPOJ.BC.OJFFF.OJ..... D96 I99 L96 O98 C99 P98 B96 F96 
14 14 0	..D.IILLD.P.AABCP.J.BC.OJFFF.OJ....O D96 I99 L96 O97 C99 P98 B96 F96 
14 14 0	..D.IILLD...AABC.OJ.BCPOJFFFPOJ..... D96 I99 L96 O98 C99 P98 B96 F96 
14 14 0	..D.IILLD...AABC.OJ.BC.OJFFFPOJ...P. D96 I99 L96 O98 C99 P97 B96 F96 
14 14 0	..D.IILLD...AABC..J.BCPOJFFFPOJ....O D96 I99 L96 O97 C99 P98 B96 F96 
14 14 0	..D.IILLD...AABC..J.BC.OJFFFPOJ...PO D96 I99 L96 O97 C99 P97 B96 F96 
14 14 0	IID.....DCLLAABCPOJ.B.POJ.FFFOJ..... I97 D98 L98 O98 C98 P99 B98 F97 
14 14 0	IIDC....DCLLAAB.POJ.B.POJ.FFFOJ..... I97 D98 L98 O98 C97 P99 B98 F97 
14 14 0	IID.....DCLLAABCP.J.B.POJ.FFFOJ....O I97 D98 L98 O97 C98 P99 B98 F97 
14 14 0	IIDC....DCLLAAB.P.J.B.POJ.FFFOJ....O I97 D98 L98 O97 C97 P99 B98 F97 
14 14 0	IID.....DCLLAABCPOJ.B.POJFFF.OJ..... I97 D98 L98 O98 C98 P99 B98 F96 
14 14 0	IIDC....DCLLAAB.POJ.B.POJFFF.OJ..... I97 D98 L98 O98 C97 P99 B98 F96 
14 14 0	IID.....D.LLAABC.OJ.BCPOJFFFPOJ..... I97 D98 L98 O98 C99 P98 B98 F96 
14 14 0	IID.....D.LLAABC.OJ.BC.OJFFFPOJ...P. I97 D98 L98 O98 C99 P97 B98 F96 
14 14 0	IID.....DCLLAABCP.J.B.POJFFF.OJ....O I97 D98 L98 O97 C98 P99 B98 F96 
14 14 0	IIDC....DCLLAAB.P.J.B.POJFFF.OJ....O I97 D98 L98 O97 C97 P99 B98 F96 
14 14 0	IID.....D.LLAABC..J.BCPOJFFFPOJ....O I97 D98 L98 O97 C99 P98 B98 F96 
14 14 0	IID.....D.LLAABC..J.BC.OJFFFPOJ...PO I97 D98 L98 O97 C99 P97 B98 F96 
14 14 0	IID...LLDCPOJAACPOJ....OJ.BFFF..B... I97 L96 O99 A99 D96 C98 P98 J99 B98 F98 
14 14 0	IID...LLDCPO.AACPOJ.B..OJ.BFFFJ..... I97 L96 O99 A99 D96 C98 P98 B97 F98 
14 14 0	IID.P.LLDCPOJAAC.OJ....OJ.BFFF..B... I97 L96 O99 A99 D96 C98 P97 J99 B98 F98 
14 14 0	IID.P.LLDCPO.AAC.OJ.B..OJ.BFFFJ..... I97 L96 O99 A99 D96 C98 P97 B97 F98 
14 14 0	IID...LLDC.OJAACPOJ.B.POJ.BFFF...... I97 L96 O99 A99 D96 C98 P99 J99 B97 F98 
14 14 0	IIDC..LLDCPOJAA.POJ....OJ.BFFF..B... I97 L96 O99 A99 D96 C97 P98 J99 B98 F98 
14 14 0	IIDC..LLDCPO.AA.POJ.B..OJ.BFFFJ..... I97 L96 O99 A99 D96 C97 P98 B97 F98 
14 14 0	IIDCP.LLDCPOJAA..OJ....OJ.BFFF..B... I97 L96 O99 A99 D96 C97 P97 J99 B98 F98 
14 14 0	IIDCP.LLDCPO.AA..OJ.B..OJ.BFFFJ..... I97 L96 O99 A99 D96 C97 P97 B97 F98 
14 14 0	IIDC..LLDC.OJAA.POJ.B.POJ.BFFF...... I97 L96 O99 A99 D96 C97 P99 J99 B97 F98 
14 14 0	IID...LLD.POJAACPOJ.BC.OJ.BFFF...... I97 L96 O99 A99 D96 C99 P98 J99 B97 F98 
14 14 0	IID.P.LLD.POJAAC.OJ.BC.OJ.BFFF...... I97 L96 O99 A99 D96 C99 P97 J99 B97 F98 
14 14 0	IID...LLDCPOAABCPOJ.B..OJ.FFF.J..... I97 L96 O99 D96 C98 P98 B96 F97 
14 14 0	IID...LLDCPOAABCPOJ.B..OJFFF..J..... I97 L96 O99 D96 C98 P98 B96 F96 
14 14 0	IID.P.LLDCPOAABC.OJ.B..OJ.FFF.J..... I97 L96 O99 D96 C98 P97 B96 F97 
14 14 0	IID.P.LLDCPOAABC.OJ.B..OJFFF..J..... I97 L96 O99 D96 C98 P97 B96 F96 
14 14 0	IID...LLDC..AABCPOJ.B.POJ.FFFOJ..... I97 L96 O98 D96 C98 P99 B96 F97 
14 14 0	IID...LLDC..AABCP.J.B.POJ.FFFOJ....O I97 L96 O97 D96 C98 P99 B96 F97 
14 14 0	IID...LLDC..AABCPOJ.B.POJFFF.OJ..... I97 L96 O98 D96 C98 P99 B96 F96 
14 14 0	IID...LLDC..AABCP.J.B.POJFFF.OJ....O I97 L96 O97 D96 C98 P99 B96 F96 
14 14 0	IID...LLDC.OAABC.OJ.B.POJFFFP.J..... I97 L96 O99 D96 C98 P98 B96 F96 
14 14 0	IID...LLDC.OAABC.OJ.B..OJFFFP.J...P. I97 L96 O99 D96 C98 P97 B96 F96 
14 14 0	IIDC..LLDCPOJ.AAPOJ....OJ.BFFF..B... I97 L96 O99 A98 D96 C97 P98 J99 B98 F98 
14 14 0	IIDC..LLDCPO..AAPOJ.B..OJ.BFFFJ..... I97 L96 O99 A98 D96 C97 P98 B97 F98 
14 14 0	IIDCP.LLDCPOJ.AA.OJ....OJ.BFFF..B... I97 L96 O99 A98 D96 C97 P97 J99 B98 F98 
14 14 0	IIDCP.LLDCPO..AA.OJ.B..OJ.BFFFJ..... I97 L96 O99 A98 D96 C97 P97 B97 F98 
14 14 0	IIDC..LLDC.OJ.AAPOJ.B.POJ.BFFF...... I97 L96 O99 A98 D96 C97 P99 J99 B97 F98 
14 14 0	IIDC..LLDCPOAAB.POJ.B..OJ.FFF.J..... I97 L96 O99 D96 C97 P98 B96 F97 
14 14 0	IIDC..LLDCPOAAB.POJ.B..OJFFF..J..... I97 L96 O99 D96 C97 P98 B96 F96 
14 14 0	II.CP.LLDCPO..DAAOJ....OJ.BFFFJ.B... I97 L96 O99 A97 D95 C97 P97 B98 F98 
14 14 0	II.CP.LL.CPO..DAAOJ.D..OJ.BFFFJ.B... I97 L96 O99 A97 D94 C97 P97 B98 F98 
14 14 0	IIDCP.LLDCPOJ..AAOJ....OJ.BFFF..B... I97 L96 O99 A97 D96 C97 P97 J99 B98 F98 
14 14 0	IIDCP.LLDCPO...AAOJ.B..OJ.BFFFJ..... I97 L96 O99 A97 D96 C97 P97 B97 F98 
14 14 0	IIDCP.LLDCPO..BAAOJ.B..OJ..FFFJ..... I97 L96 O99 A97 D96 C97 P97 B96 F98 
14 14 0	IIDCP.LLDCPOAAB..OJ.B..OJ.FFF.J..... I97 L96 O99 D96 C97 P97 B96 F97 
14 14 0	IIDCP.LLDCPOAAB..OJ.B..OJFFF..J..... I97 L96 O99 D96 C97 P97 B96 F96 
14 14 0	IIDC..LLDC..AAB.POJ.B.POJ.FFFOJ..... I97 L96 O98 D96 C97 P99 B96 F97 
14 14 0	IIDC..LLDC..AAB.P.J.B.POJ.FFFOJ....O I97 L96 O97 D96 C97 P99 B96 F97 
14 14 0	IIDC..LLDC..AAB.POJ.B.POJFFF.OJ..... I97 L96 O98 D96 C97 P99 B96 F96 
14 14 0	IIDC..LLDC..AAB.P.J.B.POJFFF.OJ....O I97 L96 O97 D96 C97 P99 B96 F96 
14 14 0	IIDC..LLDC.OAAB..OJ.B.POJFFFP.J..... I97 L96 O99 D96 C97 P98 B96 F96 
14 14 0	IIDC..LLDC.OAAB..OJ.B..OJFFFP.J...P. I97 L96 O99 D96 C97 P97 B96 F96 
14 14 0	IID...LLD.P.AABCPOJ.BC.OJ.FFFOJ..... I97 L96 O98 D96 C99 P98 B96 F97 
14 14 0	IID...LLD.P.AABCP.J.BC.OJ.FFFOJ....O I97 L96 O97 D96 C99 P98 B96 F97 
14 14 0	IID...LLD.P.AABCPOJ.BC.OJFFF.OJ..... I97 L96 O98 D96 C99 P98 B96 F96 
14 14 0	IID...LLD.P.AABCP.J.BC.OJFFF.OJ....O I97 L96 O97 D96 C99 P98 B96 F96 
14 14 0	IID.P.LLD.P.AABC.OJ.BC.OJ.FFFOJ..... I97 L96 O98 D96 C99 P97 B96 F97 
14 14 0	IID.P.LLD.P.AABC..J.BC.OJ.FFFOJ....O I97 L96 O97 D96 C99 P97 B96 F97 
14 14 0	IID.P.LLD.P.AABC.OJ.BC.OJFFF.OJ..... I97 L96 O98 D96 C99 P97 B96 F96 
14 14 0	IID.P.LLD.P.AABC..J.BC.OJFFF.OJ....O I97 L96 O97 D96 C99 P97 B96 F96 
14 14 0	IID...LLD...AABC.OJ.BCPOJFFFPOJ..... I97 L96 O98 D96 C99 P98 B96 F96 
14 14 0	IID...LLD...AABC.OJ.BC.OJFFFPOJ...P. I97 L96 O98 D96 C99 P97 B96 F96 
14 14 0	IID...LLD...AABC..J.BCPOJFFFPOJ....O I97 L96 O97 D96 C99 P98 B96 F96 
14 14 0	IID...LLD...AABC..J.BC.OJFFFPOJ...PO I97 L96 O97 D96 C99 P97 B96 F96 
14 14 0	..DII.LLDCPOJAACPOJ.B..OJ.BFFF...... D96 L96 O99 A99 C98 P98 J99 B97 F98 
14 14 0	..DII.LLDCP.AABCPOJ.B..OJ.FFFOJ..... D96 L96 O98 C98 P98 B96 F97 
14 14 0	..DII.LLDCP.AABCP.J.B..OJ.FFFOJ....O D96 L96 O97 C98 P98 B96 F97 
14 14 0	..DII.LLDCP.AABCPOJ.B..OJFFF.OJ..... D96 L96 O98 C98 P98 B96 F96 
14 14 0	..DII.LLDCP.AABCP.J.B..OJFFF.OJ....O D96 L96 O97 C98 P98 B96 F96 
14 14 0	..DII.LLDC..AABC.OJ.B.POJFFFPOJ..... D96 L96 O98 C98 P98 B96 F96 
14 14 0	..DII.LLDC..AABC.OJ.B..OJFFFPOJ...P. D96 L96 O98 C98 P97 B96 F96 
14 14 0	..DII.LLDC..AABC..J.B.POJFFFPOJ....O D96 L96 O97 C98 P98 B96 F96 
14 14 0	..DII.LLDC..AABC..J.B..OJFFFPOJ...PO D96 L96 O97 C98 P97 B96 F96 
14 14 0	IID..OLLDCPOJAACPOJ.....J.BFFF..B... I97 O98 L96 A99 D96 C98 P98 J99 B98 F98 
14 14 0	IID..OLLDCPO.AACPOJ.B...J.BFFFJ..... I97 O98 L96 A99 D96 C98 P98 B97 F98 
14 14 0	IID.POLLDCPOJAAC.OJ.....J.BFFF..B... I97 O98 L96 A99 D96 C98 P97 J99 B98 F98 
14 14 0	IID.POLLDCPO.AAC.OJ.B...J.BFFFJ..... I97 O98 L96 A99 D96 C98 P97 B97 F98 
14 14 0	IID..OLLDC.OJAACPOJ.B.P.J.BFFF...... I97 O98 L96 A99 D96 C98 P99 J99 B97 F98 
14 14 0	IIDC.OLLDCPOJAA.POJ.....J.BFFF..B... I97 O98 L96 A99 D96 C97 P98 J99 B98 F98 
14 14 0	IIDC.OLLDCPO.AA.POJ.B...J.BFFFJ..... I97 O98 L96 A99 D96 C97 P98 B97 F98 
14 14 0	IIDCPOLLDCPOJAA..OJ.....J.BFFF..B... I97 O98 L96 A99 D96 C97 P97 J99 B98 F98 
14 14 0	IIDCPOLLDCPO.AA..OJ.B...J.BFFFJ..... I97 O98 L96 A99 D96 C97 P97 B97 F98 
14 14 0	IIDC.OLLDC.OJAA.POJ.B.P.J.BFFF...... I97 O98 L96 A99 D96 C97 P99 J99 B97 F98 
14 14 0	IID..OLLD.POJAACPOJ.BC..J.BFFF...... I97 O98 L96 A99 D96 C99 P98 J99 B97 F98 
14 14 0	IID.POLLD.POJAAC.OJ.BC..J.BFFF...... I97 O98 L96 A99 D96 C99 P97 J99 B97 F98 
14 14 0	IID..OLLDCPOAABCPOJ.B...J.FFF.J..... I97 O98 L96 D96 C98 P98 B96 F97 
14 14 0	IID..OLLDCPOAABCPOJ.B...JFFF..J..... I97 O98 L96 D96 C98 P98 B96 F96 
14 14 0	IID.POLLDCPOAABC.OJ.B...J.FFF.J..... I97 O98 L96 D96 C98 P97 B96 F97 
14 14 0	IID.POLLDCPOAABC.OJ.B...JFFF..J..... I97 O98 L96 D96 C98 P97 B96 F96 
14 14 0	IID..OLLDC.OAABC.OJ.B.P.JFFFP.J..... I97 O98 L96 D96 C98 P98 B96 F96 
14 14 0	IID..OLLDC.OAABC.OJ.B...JFFFP.J...P. I97 O98 L96 D96 C98 P97 B96 F96 
14 14 0	IIDC.OLLDCPOJ.AAPOJ.....J.BFFF..B... I97 O98 L96 A98 D96 C97 P98 J99 B98 F98 
14 14 0	IIDC.OLLDCPO..AAPOJ.B...J.BFFFJ..... I97 O98 L96 A98 D96 C97 P98 B97 F98 
14 14 0	IIDCPOLLDCPOJ.AA.OJ.....J.BFFF..B... I97 O98 L96 A98 D96 C97 P97 J99 B98 F98 
14 14 0	IIDCPOLLDCPO..AA.OJ.B...J.BFFFJ..... I97 O98 L96 A98 D96 C97 P97 B97 F98 
14 14 0	IIDC.OLLDC.OJ.AAPOJ.B.P.J.BFFF...... I97 O98 L96 A98 D96 C97 P99 J99 B97 F98 
14 14 0	IIDC.OLLDCPOAAB.POJ.B...J.FFF.J..... I97 O98 L96 D96 C97 P98 B96 F97 
14 14 0	IIDC.OLLDCPOAAB.POJ.B...JFFF..J..... I97 O98 L96 D96 C97 P98 B96 F96 
14 14 0	II.CPOLLDCPO..DAAOJ.....J.BFFFJ.B... I97 O98 L96 A97 D95 C97 P97 B98 F98 
14 14 0	II.CPOLL.CPO..DAAOJ.D...J.BFFFJ.B... I97 O98 L96 A97 D94 C97 P97 B98 F98 
14 14 0	IIDCPOLLDCPOJ..AAOJ.....J.BFFF..B... I97 O98 L96 A97 D96 C97 P97 J99 B98 F98 
14 14 0	IIDCPOLLDCPO...AAOJ.B...J.BFFFJ..... I97 O98 L96 A97 D96 C97 P97 B97 F98 
14 14 0	IIDCPOLLDCPO..BAAOJ.B...J..FFFJ..... I97 O98 L96 A97 D96 C97 P97 B96 F98 
14 14 0	IIDCPOLLDCPOAAB..OJ.B...J.FFF.J..... I97 O98 L96 D96 C97 P97 B96 F97 
14 14 0	IIDCPOLLDCPOAAB..OJ.B...JFFF..J..... I97 O98 L96 D96 C97 P97 B96 F96 
14 14 0	IIDC.OLLDC.OAAB..OJ.B.P.JFFFP.J..... I97 O98 L96 D96 C97 P98 B96 F96 
14 14 0	IIDC.OLLDC.OAAB..OJ.B...JFFFP.J...P. I97 O98 L96 D96 C97 P97 B96 F96 
14 14 0	..DIIOLLDCPOJAACPOJ.B...J.BFFF...... D96 O98 L96 A99 C98 P98 J99 B97 F98 
15 15 0	..D.IILLDCPOJAACPOJ.B..OJ.BFFF...... D96 I99 L96 O99 A99 C98 P98 J99 B97 F98 
15 15 0	..DCIILLDCPOJAA.POJ.B..OJ.BFFF...... D96 I99 L96 O99 A99 C97 P98 J99 B97 F98 
15 15 0	..D.IILLDCP.AABCPOJ.B..OJ.FFFOJ..... D96 I99 L96 O98 C98 P98 B96 F97 
15 15 0	..D.IILLDCP.AABCP.J.B..OJ.FFFOJ....O D96 I99 L96 O97 C98 P98 B96 F97 
15 15 0	..D.IILLDCP.AABCPOJ.B..OJFFF.OJ..... D96 I99 L96 O98 C98 P98 B96 F96 
15 15 0	..D.IILLDCP.AABCP.J.B..OJFFF.OJ....O D96 I99 L96 O97 C98 P98 B96 F96 
15 15 0	..D.IILLDC..AABC.OJ.B.POJFFFPOJ..... D96 I99 L96 O98 C98 P98 B96 F96 
15 15 0	..D.IILLDC..AABC.OJ.B..OJFFFPOJ...P. D96 I99 L96 O98 C98 P97 B96 F96 
15 15 0	..D.IILLDC..AABC..J.B.POJFFFPOJ....O D96 I99 L96 O97 C98 P98 B96 F96 
15 15 0	..D.IILLDC..AABC..J.B..OJFFFPOJ...PO D96 I99 L96 O97 C98 P97 B96 F96 
15 15 0	..DCIILLDCPOJ.AAPOJ.B..OJ.BFFF...... D96 I99 L96 O99 A98 C97 P98 J99 B97 F98 
15 15 0	..DCIILLDCP.AAB.POJ.B..OJ.FFFOJ..... D96 I99 L96 O98 C97 P98 B96 F97 
15 15 0	..DCIILLDCP.AAB.P.J.B..OJ.FFFOJ....O D96 I99 L96 O97 C97 P98 B96 F97 
15 15 0	..DCIILLDCP.AAB.POJ.B..OJFFF.OJ..... D96 I99 L96 O98 C97 P98 B96 F96 
15 15 0	..DCIILLDCP.AAB.P.J.B..OJFFF.OJ....O D96 I99 L96 O97 C97 P98 B96 F96 
15 15 0	..DCIILLDC..AAB..OJ.B.POJFFFPOJ..... D96 I99 L96 O98 C97 P98 B96 F96 
15 15 0	..DCIILLDC..AAB..OJ.B..OJFFFPOJ...P. D96 I99 L96 O98 C97 P97 B96 F96 
15 15 0	..DCIILLDC..AAB...J.B.POJFFFPOJ....O D96 I99 L96 O97 C97 P98 B96 F96 
15 15 0	..DCIILLDC..AAB...J.B..OJFFFPOJ...PO D96 I99 L96 O97 C97 P97 B96 F96 
15 15 0	IID.....DCLLAABC.OJ.B.POJFFFPOJ..... I97 D98 L98 O98 C98 P98 B98 F96 
15 15 0	IID.....DCLLAABC.OJ.B..OJFFFPOJ...P. I97 D98 L98 O98 C98 P97 B98 F96 
15 15 0	IIDC....DCLLAAB..OJ.B.POJFFFPOJ..... I97 D98 L98 O98 C97 P98 B98 F96 
15 15 0	IIDC....DCLLAAB..OJ.B..OJFFFPOJ...P. I97 D98 L98 O98 C97 P97 B98 F96 
15 15 0	IID.....DCLLAABC..J.B.POJFFFPOJ....O I97 D98 L98 O97 C98 P98 B98 F96 
15 15 0	IID.....DCLLAABC..J.B..OJFFFPOJ...PO I97 D98 L98 O97 C98 P97 B98 F96 
15 15 0	IIDC....DCLLAAB...J.B.POJFFFPOJ....O I97 D98 L98 O97 C97 P98 B98 F96 
15 15 0	IIDC....DCLLAAB...J.B..OJFFFPOJ...PO I97 D98 L98 O97 C97 P97 B98 F96 
15 15 0	IID...LLDCPOJAACPOJ.B..OJ.BFFF...... I97 L96 O99 A99 D96 C98 P98 J99 B97 F98 
15 15 0	IID.P.LLDCPOJAAC.OJ.B..OJ.BFFF...... I97 L96 O99 A99 D96 C98 P97 J99 B97 F98 
15 15 0	IIDC..LLDCPOJAA.POJ.B..OJ.BFFF...... I97 L96 O99 A99 D96 C97 P98 J99 B97 F98 
15 15 0	IIDCP.LLDCPOJAA..OJ.B..OJ.BFFF...... I97 L96 O99 A99 D96 C97 P97 J99 B97 F98 
15 15 0	IID...LLDCP.AABCPOJ.B..OJ.FFFOJ..... I97 L96 O98 D96 C98 P98 B96 F97 
15 15 0	IID...LLDCP.AABCP.J.B..OJ.FFFOJ....O I97 L96 O97 D96 C98 P98 B96 F97 
15 15 0	IID...LLDCP.AABCPOJ.B..OJFFF.OJ..... I97 L96 O98 D96 C98 P98 B96 F96 
15 15 0	IID...LLDCP.AABCP.J.B..OJFFF.OJ....O I97 L96 O97 D96 C98 P98 B96 F96 
15 15 0	IID.P.LLDCP.AABC.OJ.B..OJ.FFFOJ..... I97 L96 O98 D96 C98 P97 B96 F97 
15 15 0	IID.P.LLDCP.AABC..J.B..OJ.FFFOJ....O I97 L96 O97 D96 C98 P97 B96 F97 
15 15 0	IID.P.LLDCP.AABC.OJ.B..OJFFF.OJ..... I97 L96 O98 D96 C98 P97 B96 F96 
15 15 0	IID.P.LLDCP.AABC..J.B..OJFFF.OJ....O I97 L96 O97 D96 C98 P97 B96 F96 
15 15 0	IID...LLDC..AABC.OJ.B.POJFFFPOJ..... I97 L96 O98 D96 C98 P98 B96 F96 
15 15 0	IID...LLDC..AABC.OJ.B..OJFFFPOJ...P. I97 L96 O98 D96 C98 P97 B96 F96 
15 15 0	IID...LLDC..AABC..J.B.POJFFFPOJ....O I97 L96 O97 D96 C98 P98 B96 F96 
15 15 0	IID...LLDC..AABC..J.B..OJFFFPOJ...PO I97 L96 O97 D96 C98 P97 B96 F96 
15 15 0	IIDC..LLDCPOJ.AAPOJ.B..OJ.BFFF...... I97 L96 O99 A98 D96 C97 P98 J99 B97 F98 
15 15 0	IIDCP.LLDCPOJ.AA.OJ.B..OJ.BFFF...... I97 L96 O99 A98 D96 C97 P97 J99 B97 F98 
15 15 0	IIDC..LLDCP.AAB.POJ.B..OJ.FFFOJ..... I97 L96 O98 D96 C97 P98 B96 F97 
15 15 0	IIDC..LLDCP.AAB.P.J.B..OJ.FFFOJ....O I97 L96 O97 D96 C97 P98 B96 F97 
15 15 0	IIDC..LLDCP.AAB.POJ.B..OJFFF.OJ..... I97 L96 O98 D96 C97 P98 B96 F96 
15 15 0	IIDC..LLDCP.AAB.P.J.B..OJFFF.OJ....O I97 L96 O97 D96 C97 P98 B96 F96 
15 15 0	.IICP.LLDCPO..DAAOJ....OJ.BFFFJ.B... I96 L96 O99 A97 D95 C97 P97 B98 F98 
15 15 0	II.CP.LLDCPOJ.DAAOJ....OJ.BFFF..B... I97 L96 O99 A97 D95 C97 P97 J99 B98 F98 
